room,game,hand,won,player0_preflop_fold,player0_flop_fold,player0_turn_fold,player0_river_fold,player0_bet,player0_preflop_bet,player0_flop_bet,player0_turn_bet,player0_river_bet,opponent_preflop_bets,opponent_flop_bets,opponent_turn_bets,opponent_river_bets,opponent_bet,starthandstrategy,flop_hand,turn_hand,river_hand
Aludra,364,99,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,3-Bet,,,
Aludra,364,101,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,4-Bet,,,
Aludra,364,103,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Fold,,,
Aludra,364,105,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5,1.5000000000000002,2.0,5.4,5.9,5.9,Call,Pair,Pair,
Aludra,364,107,1,0,0,0,0,53.49999999999999,6.999999999999999,13.999999999999998,53.49999999999999,53.49999999999999,20.999999999999996,55.99999999999999,188.49999999999997,241.99999999999994,241.99999999999994,Call,Pair,Pair,Pair
Aludra,365,3,0,0,0,0,0,17.4,2.5,5.5,17.4,17.4,5.0,16.5,57.699999999999996,75.1,75.1,Call,Pair,Two Pair,Two Pair
Aludra,365,4,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,365,7,0,0,0,0,0,4.499999999999999,1.4999999999999998,3.4999999999999996,3.4999999999999996,4.499999999999999,3.4999999999999996,10.999999999999998,14.499999999999996,20.999999999999996,20.999999999999996,Call,High Card,Pair,Two Pair
Aludra,365,10,0,0,0,0,0,82.09999999999998,2.4,5.999999999999999,82.09999999999998,82.09999999999998,4.8,17.999999999999996,264.2,346.29999999999995,346.29999999999995,4-Bet,Pair,Pair,Three of a Kind
Aludra,366,7,0,0,1,0,0,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,6.5,10.5,11.999999999999998,13.499999999999998,13.499999999999998,Fold,High Card,,
Aludra,366,9,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,366,10,1,0,0,0,0,30.499999999999996,10.0,10.0,30.499999999999996,30.499999999999996,10.0,20.0,70.99999999999999,101.49999999999999,101.49999999999999,Call,Pair,Pair,
Aludra,367,2,1,0,0,0,0,3.4999999999999996,1.4999999999999998,1.4999999999999998,1.4999999999999998,3.4999999999999996,5.5,7.0,8.5,14.0,14.0,Fold,High Card,Pair,Pair
Aludra,367,6,0,0,0,0,1,5.4,2.4,5.4,5.4,5.4,4.8,16.2,21.6,32.9,32.9,Call,High Card,Pair,Pair
Aludra,367,8,0,0,1,0,0,2.4,2.4,2.4,2.4,2.4,5.7,8.1,10.5,12.9,12.9,Call,Pair,,
Aludra,367,12,0,0,1,0,0,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,4.0,9.0,10.5,11.999999999999998,11.999999999999998,Call,High Card,,
Aludra,367,15,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.0,8.0,11.0,14.0,14.0,Call,High Card,High Card,High Card
Aludra,367,16,0,0,1,0,0,8.2,8.2,8.2,8.2,8.2,16.4,36.199999999999996,44.4,52.6,52.6,Call,Pair,,
Aludra,367,17,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,367,18,1,0,0,0,0,27.5,1.4999999999999998,5.5,27.5,27.5,4.0,17.5,76.69999999999999,104.19999999999999,104.19999999999999,Call,Pair,Pair,
Aludra,367,20,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,368,2,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,1.5000000000000002,2.0,2.5,2.9999999999999996,2.9999999999999996,Call,High Card,High Card,High Card
Aludra,368,15,0,1,0,0,0,2.4,2.4,2.4,2.4,2.4,15.8,18.2,20.599999999999998,22.999999999999996,22.999999999999996,Fold,,,
Aludra,368,17,0,1,0,0,0,2.1999999999999997,2.1999999999999997,2.1999999999999997,2.1999999999999997,2.1999999999999997,16.4,18.599999999999998,20.8,23.0,23.0,Call,,,
Aludra,368,24,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,4.499999999999999,5.499999999999999,6.499999999999999,7.499999999999998,7.499999999999998,Call,High Card,High Card,High Card
Aludra,368,28,0,0,0,0,0,8.999999999999998,2.9999999999999996,8.999999999999998,8.999999999999998,8.999999999999998,8.999999999999998,23.999999999999996,32.99999999999999,41.99999999999999,41.99999999999999,Call,Pair,,
Aludra,368,32,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,368,38,1,0,0,0,0,24.299999999999997,2.0,2.0,7.7,24.299999999999997,4.5,6.5,25.599999999999994,66.49999999999999,66.49999999999999,Call,Pair,Two Pair,Two Pair
Aludra,369,1,0,0,0,0,1,2.4,2.4,2.4,2.4,2.4,3.8,6.199999999999999,8.6,14.0,14.0,Call,Pair,Pair,Pair
Aludra,369,4,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,4-Bet,,,
Aludra,369,6,1,0,0,0,0,96.6,96.6,96.6,96.6,96.6,99.60000000000001,196.2,292.8,389.4,389.4,4-Bet,,,
Aludra,369,9,1,0,0,0,0,21.9,1.0,5.3,21.9,21.9,3.0000000000000004,21.2,59.7,81.6,81.6,Call,High Card,Pair,
Aludra,369,11,1,0,0,0,0,5.4,2.4,2.4,5.4,5.4,3.8,6.199999999999999,14.600000000000001,20.0,20.0,4-Bet,High Card,High Card,
Aludra,370,2,1,0,0,0,0,5.999999999999999,2.9999999999999996,5.999999999999999,5.999999999999999,5.999999999999999,5.0,14.0,20.0,26.0,26.0,4-Bet,Two Pair,,
Aludra,370,3,1,0,0,0,0,12.5,1.4999999999999998,1.4999999999999998,1.4999999999999998,12.5,3.4999999999999996,5.0,6.5,30.0,30.0,Call,Three of a Kind,Three of a Kind,Full House
Aludra,371,7,0,1,0,0,0,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,13.0,25.4,50.199999999999996,207.2,207.2,Fold,High Card,High Card,Pair
Aludra,371,10,0,0,0,0,0,5.8999999999999995,2.4,2.4,5.8999999999999995,5.8999999999999995,4.8,7.199999999999999,20.1,26.0,26.0,Fold,Pair,Pair,Two Pair
Aludra,371,12,1,0,0,0,0,12.5,1.4999999999999998,4.8999999999999995,12.5,12.5,4.0,15.7,43.4,55.9,55.9,Call,Two Pair,Two Pair,Two Pair
Aludra,372,1,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,372,4,1,0,0,0,0,6.5,2.5,2.5,2.5,6.5,6.5,9.0,11.499999999999998,25.999999999999996,25.999999999999996,Call,High Card,High Card,Straight
Aludra,373,1,0,0,0,0,0,20.299999999999997,1.2,3.2999999999999994,8.299999999999999,20.299999999999997,3.3999999999999995,10.899999999999999,29.2,73.49999999999999,73.49999999999999,Fold,Pair,Pair,Pair
Aludra,373,2,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Fold,,,
Aludra,373,4,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,373,7,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,373,15,0,0,0,0,0,2.0,2.0,2.0,2.0,2.0,4.0,6.000000000000001,8.0,10.0,10.0,Fold,High Card,High Card,High Card
Aludra,373,16,1,0,0,0,0,5.4,2.4,5.4,5.4,5.4,4.3,12.7,18.099999999999998,23.5,23.5,3-Bet,High Card,,
Aludra,373,20,1,0,0,0,0,79.8,11.0,79.8,79.8,79.8,22.0,170.59999999999997,250.39999999999998,330.19999999999993,330.19999999999993,3-Bet,Pair,,
Aludra,373,25,1,0,0,0,0,23.599999999999998,2.0,4.0,7.3,23.599999999999998,5.0,13.0,26.900000000000002,66.8,66.8,Fold,Pair,Pair,Two Pair
Aludra,373,27,0,1,0,0,0,2.5,2.5,2.5,2.5,2.5,18.0,20.499999999999996,22.999999999999996,25.499999999999996,25.499999999999996,Call,,,
Aludra,373,30,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,4.0,9.0,11.0,13.0,13.0,Fold,High Card,,
Aludra,373,31,0,1,0,0,0,2.1999999999999997,2.1999999999999997,2.1999999999999997,2.1999999999999997,2.1999999999999997,20.2,22.400000000000002,30.800000000000004,33.00000000000001,33.00000000000001,Fold,Pair,Pair,
Aludra,373,34,0,0,0,0,1,5.999999999999999,2.9999999999999996,5.999999999999999,5.999999999999999,5.999999999999999,5.0,17.0,23.0,32.900000000000006,32.900000000000006,Call,Pair,Pair,Pair
Aludra,373,37,1,0,0,0,0,5.0,2.0,5.0,5.0,5.0,6.999999999999999,15.0,20.0,25.0,25.0,Call,Two Pair,,
Aludra,373,42,1,0,0,0,0,5.4,2.4,2.4,5.4,5.4,3.8,6.199999999999999,14.600000000000001,20.0,20.0,Call,Pair,Pair,
Aludra,373,43,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,373,45,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Call,,,
Aludra,373,50,0,0,0,0,0,9.2,2.5,2.5,2.5,9.2,5.5,8.0,10.5,33.1,33.1,Call,Pair,Pair,Two Pair
Aludra,373,51,1,0,0,0,0,5.0,2.0,5.0,5.0,5.0,4.0,15.0,20.0,25.0,25.0,Call,Pair,Pair,Pair
Aludra,373,57,0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,4.0,10.0,11.999999999999998,13.999999999999998,13.999999999999998,Fold,High Card,,
Aludra,373,58,0,0,0,0,0,5.1,2.0999999999999996,2.0999999999999996,5.1,5.1,7.3,9.399999999999999,23.499999999999996,28.599999999999994,28.599999999999994,Call,Pair,Pair,Pair
Aludra,373,60,1,0,0,0,0,4.3999999999999995,2.4,2.4,4.3999999999999995,4.3999999999999995,7.199999999999999,9.6,17.999999999999996,22.399999999999995,22.399999999999995,Call,Pair,Pair,Pair
Aludra,373,76,0,0,0,0,0,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,11.999999999999998,11.999999999999998,Call,Pair,Pair,Pair
Aludra,373,78,1,0,0,0,0,6.399999999999999,2.4,3.3999999999999995,6.399999999999999,6.399999999999999,4.3,9.7,19.099999999999998,25.499999999999996,25.499999999999996,Call,Flush,Flush,
Aludra,373,84,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Fold,,,
Aludra,373,86,1,0,0,0,0,4.499999999999999,1.4999999999999998,1.4999999999999998,1.4999999999999998,4.499999999999999,5.999999999999999,7.5,9.0,16.5,16.5,Fold,High Card,Pair,Flush
Aludra,373,87,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,70.7,72.7,74.7,76.7,76.7,Call,,,
Aludra,373,90,0,1,0,0,0,2.5,2.5,2.5,2.5,2.5,5.0,7.5,10.0,12.5,12.5,Call,,,
Aludra,373,99,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,3.0000000000000004,6.199999999999999,7.199999999999999,8.2,8.2,Fold,High Card,,
Aludra,373,103,0,1,0,0,0,2.4,2.4,2.4,2.4,2.4,17.4,31.599999999999994,71.99999999999999,140.0,140.0,Call,Pair,Pair,Pair
Aludra,373,107,0,0,0,0,0,9.0,4.0,9.0,9.0,9.0,18.999999999999996,37.99999999999999,47.0,56.0,56.0,Call,Pair,Pair,Pair
Aludra,373,109,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,4-Bet,,,
Aludra,373,111,0,0,0,0,0,10.5,2.4,4.3999999999999995,10.5,10.5,7.199999999999999,15.599999999999998,38.3,48.8,48.8,Call,Pair,Pair,Pair
Aludra,373,112,1,0,0,0,0,5.4,2.4,5.4,5.4,5.4,4.8,13.2,18.6,24.000000000000004,24.000000000000004,Fold,Pair,,
Aludra,373,114,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,373,116,0,0,0,0,1,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,3.4999999999999996,5.0,6.5,12.6,12.6,Fold,Pair,Pair,Pair
Aludra,373,117,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,373,119,0,0,1,0,0,2.5,2.5,2.5,2.5,2.5,6.5,11.499999999999998,13.999999999999998,16.499999999999996,16.499999999999996,Call,High Card,,
Aludra,373,120,0,0,0,1,0,6.5,1.4999999999999998,6.5,6.5,6.5,6.5,27.999999999999996,48.49999999999999,55.0,55.0,Call,Pair,Pair,
Aludra,373,123,1,0,0,0,0,42.300000000000004,42.300000000000004,42.300000000000004,42.300000000000004,42.300000000000004,44.800000000000004,87.10000000000001,129.4,171.70000000000002,171.70000000000002,Call,,,
Aludra,373,134,0,0,0,1,0,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,6.5,8.0,18.7,20.2,20.2,Call,High Card,High Card,Pair
Aludra,373,141,0,0,1,0,0,2.5,2.5,2.5,2.5,2.5,5.5,13.999999999999998,16.499999999999996,18.999999999999996,18.999999999999996,Call,Pair,,
Aludra,373,145,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,4-Bet,,,
Aludra,373,150,0,0,0,0,0,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,4.0,5.5,7.0,8.5,8.5,Fold,Pair,Pair,Pair
Aludra,373,156,0,0,0,0,1,3.4999999999999996,3.4999999999999996,3.4999999999999996,3.4999999999999996,3.4999999999999996,9.499999999999998,12.999999999999998,16.499999999999996,27.9,27.9,Call,Pair,Pair,Pair
Aludra,373,159,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,373,161,0,0,0,0,0,5.0,1.0,1.0,3.0000000000000004,5.0,3.0000000000000004,4.0,11.0,20.0,20.0,Fold,Two Pair,Two Pair,Two Pair
Aludra,373,163,1,0,0,0,0,26.799999999999997,3.4999999999999996,7.6,12.6,26.799999999999997,6.999999999999999,22.799999999999997,45.4,86.4,86.4,Fold,High Card,High Card,Straight
Aludra,373,164,0,0,0,1,0,2.4,2.4,2.4,2.4,2.4,6.699999999999999,9.099999999999998,15.4,17.8,17.8,4-Bet,Pair,Pair,
Aludra,373,167,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,373,174,0,0,0,0,0,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,3.4999999999999996,5.0,6.5,8.0,8.0,Call,High Card,High Card,Pair
Aludra,373,177,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,373,182,0,0,0,0,0,30.5,1.4999999999999998,1.4999999999999998,8.5,30.5,3.4999999999999996,5.0,27.5,101.99999999999999,101.99999999999999,Call,Pair,Two Pair,Two Pair
Aludra,373,184,1,0,0,0,0,6.3,6.3,6.3,6.3,6.3,6.3,12.6,18.9,25.2,25.2,Call,,,
Aludra,373,187,0,0,0,0,0,6.8,6.8,6.8,6.8,6.8,12.6,19.4,26.2,33.0,33.0,Fold,High Card,High Card,Pair
Aludra,373,195,0,1,0,0,0,2.4,2.4,2.4,2.4,2.4,207.99999999999997,210.39999999999995,212.79999999999993,215.1999999999999,215.1999999999999,Fold,Pair,Pair,Pair
Aludra,373,198,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,373,211,0,0,0,0,0,7.7,1.2,2.4,7.7,7.7,3.3999999999999995,8.2,26.500000000000004,34.2,34.2,Fold,Pair,Pair,Pair
Aludra,373,215,0,0,0,1,0,5.0,2.4,5.0,5.0,5.0,3.8,14.0,24.000000000000004,29.000000000000004,29.000000000000004,Call,High Card,High Card,
Aludra,373,216,1,0,0,0,0,5.4,2.4,5.4,5.4,5.4,3.8,12.2,17.599999999999998,22.999999999999996,22.999999999999996,Call,Pair,,
Aludra,373,217,0,0,1,0,0,1.3,1.3,1.3,1.3,1.3,3.5999999999999996,6.6,7.9,9.2,9.2,Fold,High Card,,
Aludra,373,224,1,0,0,0,0,2.0,2.0,2.0,2.0,2.0,5.0,6.999999999999999,8.999999999999998,10.999999999999998,10.999999999999998,Fold,Pair,Pair,
Aludra,373,231,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,373,232,0,0,1,0,0,2.5,2.5,2.5,2.5,2.5,9.499999999999998,17.8,37.9,40.4,40.4,Call,High Card,High Card,High Card
Aludra,373,236,1,0,0,0,0,69.0,2.0,2.0,69.0,69.0,5.0,17.0,153.0,222.00000000000003,222.00000000000003,Fold,Pair,Pair,
Aludra,373,237,0,0,0,0,0,91.8,91.8,91.8,91.8,91.8,183.6,275.4,367.2,458.99999999999994,458.99999999999994,4-Bet,Three of a Kind,Three of a Kind,Three of a Kind
Aludra,374,1,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,3.0000000000000004,8.3,9.3,10.299999999999999,10.299999999999999,Fold,High Card,,
Aludra,374,2,0,0,0,0,0,2.0,2.0,2.0,2.0,2.0,4.5,6.5,8.5,10.5,10.5,Call,High Card,High Card,Pair
Aludra,374,3,0,1,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Fold,,,
Aludra,374,4,1,0,0,0,0,8.5,2.5,5.5,8.5,8.5,6.999999999999999,18.5,32.99999999999999,41.5,41.5,Fold,Pair,Pair,Two Pair
Aludra,375,2,0,1,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,375,5,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,375,7,1,0,0,0,0,9.299999999999999,1.7,3.4,9.299999999999999,9.299999999999999,3.9,10.7,31.799999999999997,41.099999999999994,41.099999999999994,Fold,Pair,Pair,Pair
Aludra,376,6,0,0,0,1,0,4.6,2.9999999999999996,4.6,4.6,4.6,5.0,12.799999999999997,22.599999999999998,27.199999999999996,27.199999999999996,Call,Pair,Pair,
Aludra,376,18,0,0,1,0,0,8.0,8.0,8.0,8.0,8.0,16.0,28.500000000000004,36.5,44.5,44.5,Call,High Card,,
Aludra,376,22,0,0,0,1,0,4.5,2.5,4.5,4.5,4.5,5.0,13.499999999999998,25.499999999999996,30.0,30.0,Call,High Card,High Card,
Aludra,376,27,1,0,0,0,0,11.4,2.4,5.4,11.4,11.4,4.8,16.2,39.6,51.0,51.0,Call,Two Pair,Two Pair,Two Pair
Aludra,376,30,1,0,0,0,0,9.2,2.5,9.2,9.2,9.2,5.999999999999999,21.9,31.099999999999998,40.3,40.3,Fold,High Card,,
Aludra,376,33,0,0,0,0,0,60.9,2.9999999999999996,7.3,60.9,60.9,5.0,20.9,286.7,347.59999999999997,347.59999999999997,Call,High Card,Straight,Straight
Aludra,377,2,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,377,4,0,0,0,1,0,2.5,2.5,2.5,2.5,2.5,9.0,11.499999999999998,23.999999999999996,26.499999999999996,26.499999999999996,Call,Pair,Pair,Pair
Aludra,377,7,1,0,0,0,0,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,1.4999999999999998,3.4999999999999996,5.0,6.5,8.0,8.0,Fold,Pair,Pair,Pair
Aludra,377,8,0,0,1,0,0,2.5,2.5,2.5,2.5,2.5,5.0,12.6,15.1,17.599999999999998,17.599999999999998,Call,High Card,,
Aludra,377,10,0,0,0,0,0,3.3999999999999995,2.4,2.4,2.4,3.3999999999999995,3.8,6.199999999999999,8.6,14.0,14.0,Call,High Card,Pair,Pair
Aludra,377,11,1,0,0,0,0,22.299999999999997,22.299999999999997,22.299999999999997,22.299999999999997,22.299999999999997,47.0,69.3,91.6,113.9,113.9,Call,Pair,Pair,Pair
Aludra,378,2,0,0,1,0,0,2.5,2.5,2.5,2.5,2.5,11.5,20.2,22.7,25.2,25.2,Call,High Card,,
Aludra,378,3,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,378,7,1,0,0,0,0,13.999999999999998,2.0,2.0,6.999999999999999,13.999999999999998,8.0,10.0,27.0,47.99999999999999,47.99999999999999,Call,Pair,Pair,Pair
Aludra,379,1,1,0,0,0,0,9.0,9.0,9.0,9.0,9.0,9.5,18.5,27.5,36.5,36.5,Call,,,
Aludra,379,5,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,3-Bet,,,
Aludra,379,8,1,0,0,0,0,9.899999999999999,1.0,3.9,3.9,9.899999999999999,4.5,17.1,21.0,42.9,42.9,Fold,Three of a Kind,Three of a Kind,Three of a Kind
Aludra,380,2,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,380,3,1,0,0,0,0,19.599999999999998,2.4,6.3999999999999995,19.599999999999998,19.599999999999998,4.3,18.7,51.5,71.1,71.1,Call,Two Pair,Two Pair,
Aludra,381,1,1,0,0,0,0,4.499999999999999,1.4999999999999998,1.4999999999999998,4.499999999999999,4.499999999999999,4.0,5.5,13.0,17.5,17.5,Call,Pair,Pair,
Aludra,381,18,0,0,0,0,0,16.0,2.0,5.0,16.0,16.0,4.0,15.0,53.00000000000001,69.0,69.0,Call,Pair,Two Pair,Two Pair
Aludra,381,20,1,0,0,0,0,15.299999999999997,2.9999999999999996,6.999999999999999,6.999999999999999,15.299999999999997,5.999999999999999,20.999999999999996,27.999999999999996,59.9,59.9,Call,Pair,Pair,Pair
Aludra,381,21,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,381,23,0,0,1,0,0,2.3,2.3,2.3,2.3,2.3,4.6,11.5,13.8,16.1,16.1,Call,High Card,,
Aludra,381,28,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,381,32,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,381,37,0,0,0,0,0,3.5999999999999996,2.0,3.5999999999999996,3.5999999999999996,3.5999999999999996,5.0,11.799999999999999,15.4,18.999999999999996,18.999999999999996,Call,High Card,High Card,Pair
Aludra,381,43,1,0,0,0,0,9.0,9.0,9.0,9.0,9.0,9.5,18.5,27.5,36.5,36.5,Call,,,
Aludra,381,45,0,1,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,61.3,64.3,67.3,70.29999999999998,70.29999999999998,Fold,,,
Aludra,381,46,1,0,0,0,0,5.999999999999999,2.9999999999999996,5.999999999999999,5.999999999999999,5.999999999999999,5.0,14.0,20.0,26.0,26.0,Fold,Pair,,
Aludra,381,58,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,381,59,0,1,0,0,0,2.4,2.4,2.4,2.4,2.4,12.1,14.499999999999998,16.9,19.299999999999997,19.299999999999997,Call,,,
Aludra,381,62,0,0,0,0,1,12.000000000000002,1.4000000000000001,4.0,12.000000000000002,12.000000000000002,3.8,13.0,40.99999999999999,103.6,103.6,Fold,Pair,Pair,Pair
Aludra,381,79,0,0,0,0,0,75.39999999999999,29.400000000000002,75.39999999999999,75.39999999999999,75.39999999999999,56.400000000000006,223.8,299.2,374.59999999999997,374.59999999999997,3-Bet,Pair,Two Pair,Two Pair
Aludra,381,80,1,0,0,0,0,27.799999999999997,2.0,3.9,8.9,27.799999999999997,5.0,12.7,31.6,78.29999999999998,78.29999999999998,Call,Pair,Two Pair,Straight
Aludra,382,3,0,0,0,1,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.5,8.5,13.5,16.5,16.5,Call,Pair,Pair,
Aludra,382,7,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,382,8,0,0,0,1,0,2.0,2.0,2.0,2.0,2.0,5.999999999999999,8.0,20.2,22.2,22.2,Call,High Card,High Card,Pair
Aludra,382,14,1,0,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,5.999999999999999,8.999999999999998,11.999999999999998,11.999999999999998,Fold,,,
Aludra,382,15,0,1,0,0,0,2.0,2.0,2.0,2.0,2.0,44.0,139.20000000000002,141.2,143.2,143.2,Fold,Pair,Pair,Pair
Aludra,382,17,0,0,0,0,0,17.4,2.5,5.5,5.5,17.4,5.0,16.5,22.0,63.2,63.2,3-Bet,High Card,High Card,Pair
Aludra,382,18,0,1,0,0,0,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,21.0,23.999999999999996,26.999999999999996,29.999999999999993,29.999999999999993,Fold,,,
Aludra,382,19,0,0,0,1,0,1.2,1.2,1.2,1.2,1.2,3.3999999999999995,4.6,6.999999999999999,8.2,8.2,Call,High Card,Pair,
Aludra,382,22,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
Aludra,382,24,1,0,0,0,0,2.4,2.4,2.4,2.4,2.4,2.4,4.8,7.199999999999999,9.6,9.6,Call,,,
